ELETOT,<Sans nom> - ELEMENTAIRE,Elémentaire,RUE DE L EGLISE,,02 35 28 43 14,0761018U@ac-rouen.fr,0761018U,
ELETOT,<Sans nom> - MATERNELLE,Maternelle,RUE DE L EGLISE,,02 35 28 43 14,0761018U@ac-rouen.fr,0761018U,
EMANVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,223 ROUTE DE SAINTE AUSTREBERTHE,,02 35 91 27 68,0760918K@ac-rouen.fr,0760918K,
ENVERMEU,<Sans nom> - ELEMENTAIRE,Elémentaire,PLACE DU MARCHE,,02 35 85 72 94,0762852M@ac-rouen.fr,0762852M,
ENVERMEU,ECOLE MATERNELLE les Petits Lutins,Maternelle,RUE DE LA HALLE,,02 35 85 71 89,0762852M@ac-rouen.fr,0762852M,
ENVERMEU,LYCEE METIERS DU BOIS,Lycée,RUE DU GENERAL DE GAULLE,,02 32 06 30 40,lpa.envermeu@educagri.fr,0763004C,
ENVRONVILLE,ECOLE ELEMENTAIRE PIERRE SIQUIER,Elémentaire,2 RUE DE LA REPUBLIQUE,,02 35 95 83 13,0761383R@ac-rouen.fr,0761383R,
ENVRONVILLE,ECOLE MATERNELLE PIERRE SIQUIER,Maternelle,2 RUE DE LA REPUBLIQUE,,02 35 95 83 13,0761383R@ac-rouen.fr,0761383R,
EPINAY-SUR-DUCLAIR,ECOLE ELEMENTAIRE DENISE CARPENTIER,Elémentaire,VILLAGE,Dillard Claire,02 35 37 63 29,0761472M@ac-rouen.fr,0761472M,
EPINAY-SUR-DUCLAIR,ECOLE MATERNELLE DENISE CARPENTIER,Maternelle,VILLAGE,,02 35 37 63 29,0761472M@ac-rouen.fr,0761472M,
EPOUVILLE,COLLEGE GEORGES BRASSENS,Collège,ROUTE DE COUPEAUVILLE,Laigre Dominique ,02 35 30 07 35,0762598L@ac-rouen.fr,0762598L,
EPOUVILLE,ECOLE ELEMENTAIRE JOSEPH BOULARD,Elémentaire,RUE JOSEPH BOULARD,,02 35 30 18 56,0762922N@ac-rouen.fr,0762922N,
EPOUVILLE,ECOLE MATERNELLE MARGUERITE MULLER,Maternelle,RUE JOSEPH BOULARD,,02 35 30 15 86,0762417P@ac-rouen.fr,0762417P,
EPRETOT,<Sans nom> - ELEMENTAIRE,Elémentaire,PLACE DE L ECOLE,,02 35 20 54 69,0760265A@ac-rouen.fr,0760265A,
EPREVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,8 RUE DE L EGLISE,,02 35 27 44 60,0762110F@ac-rouen.fr,0762110F,
EPREVILLE,<Sans nom> - MATERNELLE,Maternelle,8 RUE DE L EGLISE,,02 35 27 44 60,0762110F@ac-rouen.fr,0762110F,
ERMENOUVILLE,<Sans nom> - MATERNELLE,Maternelle,ROUTE DE LA CROIX DE REALCAN,,02 35 57 15 64,0761403M@ac-rouen.fr,0761403M,
ERNEMONT-SUR-BUCHY,<Sans nom> - ELEMENTAIRE,Elémentaire,527 RUE DE LA MAIRIE,,02 35 32 99 35,0760478G@ac-rouen.fr,0760478G,
ESCLAVELLES,<Sans nom> - ELEMENTAIRE,Elémentaire,RUE DU CENTRE,,02 35 94 10 96,0760762R@ac-rouen.fr,0760762R,
ESLETTES,ECOLE ELEMENTAIRE DENIS DIDEROT,Elémentaire,RUE DES BRUYÈRES,,02 35 33 60 40,0760619K@ac-rouen.fr,0760619K,
ESLETTES,ECOLE MATERNELLE CLAUDINE GUERIN,Maternelle,RUE DES LILAS,,02 35 33 60 65,0762711J@ac-rouen.fr,0762711J,
ESTEVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,116 RUE DE LA MAIRIE,,02 32 80 11 76,0760620L@ac-rouen.fr,0760620L,
ESTOUTEVILLE-ECALLES,ECOLE ELEMENTAIRE GUILLAUME ESTOUTEVILLE,Elémentaire,VILLAGE,,02 35 34 81 70,0762556R@ac-rouen.fr,0762556R,
ETAIMPUIS,<Sans nom> - MATERNELLE,Maternelle,4 RUE DES TOURTERELLES,,02 35 33 12 05,0763131R@ac-rouen.fr,0763131R,
ETAINHUS,<Sans nom> - ELEMENTAIRE,Elémentaire,105 RUE DES ANCIENS COMBATTANTS,,02 35 20 45 67,0760266B@ac-rouen.fr,0760266B,
ETAINHUS,<Sans nom> - MATERNELLE,Maternelle,105 RUE DES ANCIENS COMBATTANTS,,02 35 20 45 67,0760266B@ac-rouen.fr,0760266B,
ETALLEVILLE,<Sans nom> - MATERNELLE,Elémentaire,1 RUE DE L ECOLE,,02 32 70 03 76,0760416P@ac-rouen.fr,0760416P,
ETALONDES,ECOLE ELEMENTAIRE FRANCOISE DOLTO,Elémentaire,1 PLACE DE L EGLISE,,02 35 50 21 79,0761545S@ac-rouen.fr,0761545S,
ETALONDES,ECOLE MATERNELLE FRANCOISE DOLTO,Maternelle,1 PLACE DE L EGLISE,,02 35 50 21 79,0761545S@ac-rouen.fr,0761545S,
ETOUTTEVILLE,ECOLE ELEMENTAIRE JOSETTE ET CLAUDE BOYER,Elémentaire,148 RUE DU PRIEURE,,02 35 96 83 58,0761045Y@ac-rouen.fr,0761045Y,
ETRETAT,<Sans nom> - ELEMENTAIRE,Elémentaire,44 RUE GUY DE MAUPASSANT,,02 35 27 00 03,0762340F@ac-rouen.fr,0762340F,
ETRETAT,ECOLE MATERNELLE LA SIRENE,Maternelle,4 RUE DES ECOLES,,02 35 27 13 31,0762341G@ac-rouen.fr,0762341G,
EU,COLLEGE LOUIS PHILIPPE,Collège,RUE DU MONT VITOT,Follier Thierry ,02 35 50 50 50,0762170W@ac-rouen.fr,0762170W,
EU,ECOLE ELEMENTAIRE BROCELIANDE,Elémentaire,53 & 70 RUE DE LA REPUBLIQUE,,02 35 86 12 56,0763019U@ac-rouen.fr,0763019U,
EU,ECOLE ELEMENTAIRE LA PROVIDENCE NAZARETH,Elémentaire,62 RUE DE LA REPUBLIQUE,,02 35 86 21 78,0762015C@ac-rouen.fr,0762015C,
EU,ECOLE MATERNELLE MELUSINE,Maternelle,1 RUE FLEMING,,02 35 86 14 63,0762206K@ac-rouen.fr,0762206K,
EU,ECOLE MATERNELLE PRIMEVERE,Maternelle,PLACE DE LA MOUILLETTE,,02 35 86 01 35,0761537H@ac-rouen.fr,0761537H,
EU,LYCEE LA PROVIDENCE NAZARETH,Lycée,45 RUE JEANNE D ARC,,02 35 86 13 66,0761730t@ac-rouen.fr,0761730T,
EU,LYCEE METIER ANGUIER,Lycée,PLACE GASTON LEROUX,,02 35 06 69 60,0760032X@ac-rouen.fr,0760032X,
FALLENCOURT,<Sans nom> - ELEMENTAIRE,Elémentaire,6 RUE DE LA MAIRIE,,02 35 94 42 19,0760594H@ac-rouen.fr,0760594H,
FAUVILLE-EN-CAUX,COLLEGE FRANCOIS VILLON,Collège,RUE DE GRAFSCHAFT,Sebille Denis ,02 35 96 77 22,0760034Z@ac-rouen.fr,0760034Z,
FAUVILLE-EN-CAUX,ECOLE ELEMENTAIRE JEAN-LOUP CHRETIEN,Elémentaire,109 ALLEE DES TILLEULS,,02 35 96 70 43,0762111G@ac-rouen.fr,0762111G,
FAUVILLE-EN-CAUX,ECOLE ELEMENTAIRE SAINT LOUIS,Elémentaire,51 PLACE DE L EGLISE,,02 35 96 77 35,0762017E@ac-rouen.fr,0762017E,
FAUVILLE-EN-CAUX,ECOLE MATERNELLE CAMILLE CLAUDEL,Maternelle,BD ALLEAUME,,02 35 56 24 38,0762773B@ac-rouen.fr,0762773B,
FECAMP,COLLEGE GEORGES CUVIER,Collège,23 RUE DU CAPITAINE CHARLES GILLES,Cramilly Martine ,02 35 10 40 50,0762287Y@ac-rouen.fr,0762287Y,
FECAMP,COLLEGE JULES FERRY,Collège,391 RUE DES MURS FONTAINE,Vauchel Sébastien ,02 35 10 36 90,0761704P@ac-rouen.fr,0761704P,
FECAMP,COLLEGE LA PROVIDENCE,Collège,29 RUE DE L INONDATION,,02 35 10 42 05,0761731u@ac-rouen.fr,0761731U,
FECAMP,COLLEGE PAUL BERT,Collège,2 RUE PAUL BERT,Lodde Samuel ,02 35 10 24 60,0761785C@ac-rouen.fr,0761785C,
FECAMP,ECOLE ELEMENTAIRE ALBERT CAMUS,Elémentaire,2 RUE PAUL DOUMER,,02 35 28 07 24,0761291R@ac-rouen.fr,0761291R,
FECAMP,ECOLE ELEMENTAIRE ALPHONSE ALLAIS,Elémentaire,7 RUE D ALSACE,,02 35 28 01 00,0761290P@ac-rouen.fr,0761290P,
FECAMP,ECOLE ELEMENTAIRE DU PORT,Elémentaire,22 RUE GUSTAVE NICOLE,,02 35 28 16 44,0761288M@ac-rouen.fr,0761288M,
FECAMP,ECOLE ELEMENTAIRE FRANCOIS RABELAIS,Elémentaire,19 RUE GEORGES BOURGEOIS,,02 35 28 29 98,0761285J@ac-rouen.fr,0761285J,
FECAMP,ECOLE ELEMENTAIRE JEAN LORRAIN,Elémentaire,248 AVENUE JEAN LORRAIN,,02 35 28 39 73,0761570U@ac-rouen.fr,0761570U,
FECAMP,ECOLE ELEMENTAIRE JEAN MACE,Elémentaire,145 RUE GUSTAVE COUTURIER,Mme Moal,02 35 28 28 86,0761573X@ac-rouen.fr,0761573X,
FECAMP,ECOLE ELEMENTAIRE LA PROVIDENCE,Elémentaire,25 RUE JEAN LOUIS LECLERC,,02 35 10 42 15,0762018F@ac-rouen.fr,0762018F,
FECAMP,ECOLE MATERNELLE ALBERT CAMUS,Maternelle,5 RUE PAUL DOUMER,,02 35 28 22 75,0761292S@ac-rouen.fr,0761292S,
FECAMP,ECOLE MATERNELLE ALPHONSE ALLAIS,Maternelle,7 RUE D ALSACE,,02 35 28 22 11,0761936S@ac-rouen.fr,0761936S,
FECAMP,ECOLE MATERNELLE DU PARC,Maternelle,LE VAL DE BUCAILLE,,02 35 28 71 19,0762484M@ac-rouen.fr,0762484M,
FECAMP,ECOLE MATERNELLE GERMAINE COTY,Maternelle,17 BIS RUE DU 14 JUILLET,,02 35 28 07 46,0761591S@ac-rouen.fr,0761591S,
FECAMP,ECOLE MATERNELLE JEAN LORRAIN,Maternelle,248 AVENUE JEAN LORRAIN,,02 35 29 96 61,0761569T@ac-rouen.fr,0761569T,
FECAMP,ECOLE MATERNELLE JEAN MACE,Maternelle,145 RUE GUSTAVE COUTURIER,,02 35 28 23 64,0761296W@ac-rouen.fr,0761296W,
FECAMP,ECOLE MATERNELLE PAVILLON DE L ENFANCE,Maternelle,37 TER BOULEVARD DE LA REPUBLIQUE,,02 35 28 12 86,0761287L@ac-rouen.fr,0761287L,
FECAMP,LYCEE DESCARTES,Lycée,1575 BOULEVARD NELSON MANDELA,,02 35 10 24 24,0760036B@ac-rouen.fr,0760036B,
FECAMP,LYCEE GUY DE MAUPASSANT,Lycée,1575 BOULEVARD NELSON MANDELA,,02 35 10 24 24,0760035A@ac-rouen.fr,0760035A,
FECAMP,LYCEE LA PROVIDENCE,Lycée,35 RUE QUEUE DE RENARD,,02 35 10 42 25,0763112v@ac-rouen.fr,0763112V,
FECAMP,LYCEE Maritime,Lycée,84 QUAI GUY DE MAUPASSANT,,02 35 10 45 30,LPM-Fecamp@developpement-durable.gouv.fr,0762735K,
FERRIERES-EN-BRAY,<Sans nom> - ELEMENTAIRE,Elémentaire,1 CHEMIN DE LA MESSE,,02 35 09 09 45,0762446W@ac-rouen.fr,0762446W,
FERRIERES-EN-BRAY,<Sans nom> - MATERNELLE,Maternelle,1 CHEMIN DE LA MESSE,,02 35 09 09 45,0762446W@ac-rouen.fr,0762446W,
FESQUES,<Sans nom> - MATERNELLE,Maternelle,ROUTE DE LA FONTAINE,,02 35 93 89 22,0760763S@ac-rouen.fr,0760763S,
FLAMANVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,18 RUE DE L ECOLE,,02 35 96 84 87,0761046Z@ac-rouen.fr,0761046Z,
FLAMETS-FRETILS,<Sans nom> - ELEMENTAIRE,Elémentaire,RUE DE LA FORGE,,02 35 93 35 82,0760764T@ac-rouen.fr,0760764T,
FLOCQUES,ECOLE ELEMENTAIRE DU TILLEUL,Elémentaire,CHEMIN DEPARTEMENTAL 940,,02 35 86 15 79,0761546T@ac-rouen.fr,0761546T,
FLOCQUES,ECOLE MATERNELLE DU TILLEUL,Maternelle,CHEMIN DEPARTEMENTAL 940,,02 35 86 15 79,0761546T@ac-rouen.fr,0761546T,
FONGUEUSEMARE,<Sans nom> - MATERNELLE,Maternelle,VILLAGE,,02 35 10 50 13,0760650U@ac-rouen.fr,0760650U,
FONTAINE-EN-BRAY,<Sans nom> - ELEMENTAIRE,Elémentaire,VILLAGE,,02 32 89 07 97,0760293F@ac-rouen.fr,0760293F,
FONTAINE-LA-MALLET,ECOLE ELEMENTAIRE JEAN MONNET,Elémentaire,14 AVENUE JEAN JAURÈS,,02 35 55 93 32,0762366J@ac-rouen.fr,0762366J,
FONTAINE-LA-MALLET,ECOLE MATERNELLE JEAN FERBOURG,Maternelle,2 RUE DES ERABLES,,02 35 55 90 98,0762182J@ac-rouen.fr,0762182J,
FONTAINE-LE-BOURG,ECOLE ELEMENTAIRE JACQUES-YVES COUSTEAU,Elémentaire,28 RUE DES ECOLES,,02 35 34 65 94,0762339E@ac-rouen.fr,0762339E,
FONTAINE-LE-BOURG,ECOLE MATERNELLE JACQUES-YVES COUSTEAU,Maternelle,48 RUE DES ECOLES,,02 35 34 65 06,0762712K@ac-rouen.fr,0762712K,
FONTAINE-LE-DUN,ECOLE ELEMENTAIRE PIERRE GIFFARD,Elémentaire,74 RUE ALFRED LABARBE,,02 35 97 43 53,0762336B@ac-rouen.fr,0762336B,
FONTAINE-LE-DUN,ECOLE MATERNELLE PIERRE GIFFARD,Maternelle,RUE LABARBE,,02 35 97 42 22,0762820C@ac-rouen.fr,0762820C,
FONTAINE-SOUS-PREAUX,ECOLE ELEMENTAIRE DES SOURCES,Elémentaire,ROUTE DE DARNETAL,,02 35 59 04 53,0760447Y@ac-rouen.fr,0760447Y,
FONTENAY,<Sans nom> - ELEMENTAIRE,Elémentaire,RUE DES FURETS,,02 35 30 04 84,0760881V@ac-rouen.fr,0760881V,
FONTENAY,<Sans nom> - MATERNELLE,Maternelle,RUE DES FURETS,,02 35 30 04 84,0760881V@ac-rouen.fr,0760881V,
FORGES-LES-EAUX,COLLEGE ANTOINE DE SAINT-EXUPERY,Collège,3 RUE ANDRE BERTRAND,Berger Patrick ,02 35 90 53 70,0761695E@ac-rouen.fr,0761695E,
FORGES-LES-EAUX,ECOLE ELEMENTAIRE EUGENE ANNE,Elémentaire,24 RUE MARETTE,,02 35 90 51 87,0761412X@ac-rouen.fr,0761412X,
FORGES-LES-EAUX,ECOLE ELEMENTAIRE SACRE COEUR,Elémentaire,17 RUE DE LA REPUBLIQUE,,02 35 90 51 03,0762020H@ac-rouen.fr,0762020H,
FORGES-LES-EAUX,ECOLE MATERNELLE MARGUERITE COUTURIER,Maternelle,8 RUE BEAUFILS,,02 35 90 54 24,0761297X@ac-rouen.fr,0761297X,
FORGES-LES-EAUX,LYCEE E. DELAMARE DEBOUTTEVILLE,Lycée,5 RUE ANDRE BERTRAND,,02 35 90 54 36,0762600N@ac-rouen.fr,0762600N,
FOUCARMONT,<Sans nom> - ELEMENTAIRE,Elémentaire,15 RUE DOUCE,,02 35 93 72 02,0762660D@ac-rouen.fr,0762660D,
FOUCARMONT,<Sans nom> - MATERNELLE,Maternelle,RUE DE NEUFCHATEL,,02 35 94 84 34,0762682C@ac-rouen.fr,0762682C,
FOUCART,<Sans nom> - ELEMENTAIRE,Elémentaire,31 ROUTE DE SAINT MARTIN,,02 35 56 27 10,0761384S@ac-rouen.fr,0761384S,
FRANQUEVILLE-SAINT-PIERRE,ECOLE ELEMENTAIRE LOUIS LEMONNIER,Elémentaire,PLACE MARCEL RAGOT,Mme Boudin,02 35 80 23 92,0762482K@ac-rouen.fr,0762482K,
FRANQUEVILLE-SAINT-PIERRE,ECOLE MATERNELLE LE PETIT POUCET,Maternelle,577 RUE GENERAL DE GAULLE,,02 35 79 88 95,0762905V@ac-rouen.fr,0762905V,
FRANQUEVILLE-SAINT-PIERRE,ECOLE MATERNELLE LOUIS LEMONNIER,Maternelle,PLACE MARCEL RAGOT,,02 35 80 91 31,0762483L@ac-rouen.fr,0762483L,
FRANQUEVILLE-SAINT-PIERRE,LYCEE GALILEE,Lycée,461 ROUTE DE BELBEUF,,02 35 79 40 40,0762911B@ac-rouen.fr,0762911B,
FRENEUSE,ECOLE ELEMENTAIRE LES CYGNES,Elémentaire,PLACE DES SAULES,,02 35 77 38 24,0761518M@ac-rouen.fr,0761518M,
FRENEUSE,ECOLE MATERNELLE LES CYGNES,Maternelle,PLACE DES SAULES,,02 35 77 38 24,0761518M@ac-rouen.fr,0761518M,
FRESNE-LE-PLAN,ECOLE ELEMENTAIRE LES MALIERES,Elémentaire,CHEMIN DU PATIS,,02 35 79 93 67,0760521D@ac-rouen.fr,0760521D,
FRESNOY-FOLNY,<Sans nom> - ELEMENTAIRE,Elémentaire,2 PLACE CESAIRE LEVILLAIN,,02 35 94 05 25,0761882H@ac-rouen.fr,0761882H,
FRESNOY-FOLNY,<Sans nom> - MATERNELLE,Maternelle,2 PLACE CESAIRE LEVILLAIN,,02 35 94 05 25,0761882H@ac-rouen.fr,0761882H,
FRESQUIENNES,<Sans nom> - ELEMENTAIRE,Elémentaire,57 RUE DU CENTRE,,02 35 32 18 49,0760919L@ac-rouen.fr,0760919L,
FREULLEVILLE,ECOLE ELEMENTAIRE MARIE PAPE CARPANTIER,Elémentaire,RUE DES 2 VALLEES,,02 35 83 39 99,0761605G@ac-rouen.fr,0761605G,
FREVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,PLACE DE LA MAIRIE,,02 35 91 79 52,0760920M@ac-rouen.fr,0760920M,
FREVILLE,<Sans nom> - MATERNELLE,Maternelle,PLACE DE LA MAIRIE,,02 35 91 79 52,0760920M@ac-rouen.fr,0760920M,
FRICHEMESNIL,ECOLE ELEMENTAIRE DU CHEMIN DES FEES,Elémentaire,89 ROUTE DU CHEMIN DES FEES,,02 35 33 64 25,0760624R@ac-rouen.fr,0760624R,
FROBERVILLE,ECOLE ELEMENTAIRE JACQUES PREVERT,Elémentaire,61 RUE DU CHÂTEAU,M. Roelens,02 35 27 55 15,0761577B@ac-rouen.fr,0761577B,
FROBERVILLE,ECOLE MATERNELLE JACQUES PREVERT,Maternelle,61 RUE DU CHÂTEAU,,02 35 27 55 15,0761577B@ac-rouen.fr,0761577B,
GAILLEFONTAINE,ECOLE ELEMENTAIRE LAZARE HOCHE,Elémentaire,17 RUE DE LA FOULERIE,,02 35 90 91 50,0761422H@ac-rouen.fr,0761422H,
GAILLEFONTAINE,ECOLE MATERNELLE LAZARE HOCHE,Maternelle,17 RUE DE LA HOULERIE,,02 35 09 62 48,0762503H@ac-rouen.fr,0762503H,
GAINNEVILLE,ECOLE ELEMENTAIRE LOUIS ARAGON,Elémentaire,1 ROUTE DE ROGERVILLE,,02 32 79 59 52,0762113J@ac-rouen.fr,0762113J,
GAINNEVILLE,ECOLE MATERNELLE LOUIS ARAGON,Maternelle,1 ROUTE DE ROGERVILLE,,02 32 79 59 55,0762661E@ac-rouen.fr,0762661E,
GANZEVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,6 RUE FERNAND FERON,,02 35 29 28 85,0761578C@ac-rouen.fr,0761578C,
GANZEVILLE,<Sans nom> - MATERNELLE,Maternelle,6 RUE FERNAND FERON,,02 35 29 28 85,0761578C@ac-rouen.fr,0761578C,
GERPONVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,2 ROUTE DE THEUVILLE,,02 35 27 06 44,0761019V@ac-rouen.fr,0761019V,
GERVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,2 RUE DU CHANT DES OISEAUX,,02 35 27 93 43,0761579D@ac-rouen.fr,0761579D,
GODERVILLE,<Sans nom> - MATERNELLE,Maternelle,46 RUE GUY DE MAUPASSANT,,02 35 27 78 00,0762105A@ac-rouen.fr,0762105A,
GODERVILLE,COLLEGE ANDRE GIDE,Collège,15 RUE PIERRE CORNEILLE,Gremy Michel ,02 35 27 73 69,0761741E@ac-rouen.fr,0761741E,
GODERVILLE,ECOLE ELEMENTAIRE JEAN SAVIGNY,Elémentaire,RUE DU HAMEAU MARTIN,,02 35 27 73 16,0762114K@ac-rouen.fr,0762114K,
GOMMERVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,RUE DU COMTE LOUIS HOQUART DE TU,,02 35 20 80 46,0760267C@ac-rouen.fr,0760267C,
GOMMERVILLE,<Sans nom> - MATERNELLE,Maternelle,RUE DU COMTE LOUIS HOQUART DE TU,,02 35 20 80 46,0760267C@ac-rouen.fr,0760267C,
GONFREVILLE-CAILLOT,ECOLE MATERNELLE LA CAILLOTINE,Maternelle,ROUTE DE GODERVILLE,,02 35 27 40 43,0763132S@ac-rouen.fr,0763132S,
GONFREVILLE-L ORCHER,COLLEGE GUSTAVE COURBET,Collège,16 AVENUE EBERHARD,Vernat Eric ,02 35 47 08 50,0761954L@ac-rouen.fr,0761954L,
GONFREVILLE-L ORCHER,ECOLE ELEMENTAIRE ARTHUR FLEURY,Elémentaire,AVENUE LENINE,,02 35 13 51 51,0761211D@ac-rouen.fr,0761211D,
GONFREVILLE-L ORCHER,ECOLE ELEMENTAIRE DE GOURNAY,Elémentaire,29 ROUTE DE SAINT-LAURENT,,02 35 55 58 39,0762528K@ac-rouen.fr,0762528K,
GONFREVILLE-L ORCHER,ECOLE ELEMENTAIRE JACQUES EBERHARD,Elémentaire,16 AVENUE DE GAULLE,,02 35 13 16 85,0762508N@ac-rouen.fr,0762508N,
GONFREVILLE-L ORCHER,ECOLE ELEMENTAIRE JEAN JAURES,Elémentaire,PLACE JEAN JAURÈS,,02 35 13 16 43,0761210C@ac-rouen.fr,0761210C,
GONFREVILLE-L ORCHER,ECOLE ELEMENTAIRE TURGAUVILLE,Elémentaire,RUE MAURICE THOREZ,,02 35 47 66 32,0762184L@ac-rouen.fr,0762184L,
GONFREVILLE-L ORCHER,ECOLE MATERNELLE ARTHUR FLEURY,Maternelle,10 AVENUE LENINE,,02 35 13 16 34,0761224T@ac-rouen.fr,0761224T,
GONFREVILLE-L ORCHER,ECOLE MATERNELLE DE GOURNAY,Maternelle,RUE DES CORDERIES,,02 35 55 58 54,0762075T@ac-rouen.fr,0762075T,
GONFREVILLE-L ORCHER,ECOLE MATERNELLE JEAN JAURES,Maternelle,PLACE JEAN JAURÈS,,02 35 13 16 45,0761754U@ac-rouen.fr,0761754U,
GONFREVILLE-L ORCHER,ECOLE MATERNELLE PAUL LANGEVIN-HENRI WALLON,Maternelle,6 AVENUE CHARLES DE GAULLE,,02 35 45 45 01,0761227W@ac-rouen.fr,0761227W,
GONFREVILLE-L ORCHER,ECOLE MATERNELLE TURGAUVILLE,Maternelle,RUE MAURICE THOREZ,,02 35 47 62 29,0762190T@ac-rouen.fr,0762190T,
GONNEVILLE-LA-MALLET,<Sans nom> - ELEMENTAIRE,Elémentaire,1 RUE DE LA REPUBLIQUE,,02 35 55 92 44,0762923P@ac-rouen.fr,0762923P,
GONNEVILLE-LA-MALLET,<Sans nom> - MATERNELLE,Maternelle,1 RUE DE LA REPUBLIQUE,,02 35 55 92 44,0762923P@ac-rouen.fr,0762923P,
GONNEVILLE-SUR-SCIE,<Sans nom> - MATERNELLE - 1,Maternelle,21 RUE DE LA MAIRIE,,02 35 32 85 78,0760997W@ac-rouen.fr,0760997W,
GONNEVILLE-SUR-SCIE,<Sans nom> - MATERNELLE - 2,Maternelle,RUE DE LA MAIRIE,,02 32 80 16 97,0760998X@ac-rouen.fr,0760998X,
GOUPILLIERES,<Sans nom> - ELEMENTAIRE,Elémentaire,160 ROUTE DE CLERES,,02 35 91 62 39,0760921N@ac-rouen.fr,0760921N,
GOURNAY-EN-BRAY,COLLEGE ROLLON,Collège,24 RUE CROQUET DU BOSC,Drouet Béatrice ,02 35 90 04 84,0760046M@ac-rouen.fr,0760046M,
GOURNAY-EN-BRAY,COLLEGE SAINT-HILDEVERT,Collège,3 BOULEVARD DE MONTMORENCY,,02 35 90 02 70,0761734x@ac-rouen.fr,0761734X,
GOURNAY-EN-BRAY,ECOLE ELEMENTAIRE GEORGES BRASSENS,Elémentaire,4 RUE LEGRAND BAUDU,,02 35 90 09 12,0763100G@ac-rouen.fr,0763100G,
GOURNAY-EN-BRAY,ECOLE ELEMENTAIRE SAINT-HILDEVERT,Elémentaire,4 BOULEVARD DE MONTMORENCY,,02 35 90 02 70,0762021J@ac-rouen.fr,0762021J,
GOURNAY-EN-BRAY,ECOLE MATERNELLE JACQUES PREVERT,Maternelle,1 RUE DES ECOLES,,02 35 90 04 18,0761267P@ac-rouen.fr,0761267P,
GOURNAY-EN-BRAY,ECOLE MATERNELLE PIERRE ET MARIE CURIE,Maternelle,1 RUE PIERRE ET MARIE CURIE,,02 35 90 06 16,0762325P@ac-rouen.fr,0762325P,
GOURNAY-EN-BRAY,LYCEE SAINT-HILDVERT,Lycée,43 BIS RUE DE FERRIERES,,02 35 09 07 45,0761348c@ac-rouen.fr,0761348C,
GOUY,ECOLE ELEMENTAIRE PREHISTOVAL,Elémentaire,SENTE DU POSTE,,02 35 23 21 16,0763314P@ac-rouen.fr,0763314P,
GOUY,ECOLE MATERNELLE PREHISTOVAL,Maternelle,SENTE DU POSTE,,02 35 23 21 16,0763314P@ac-rouen.fr,0763314P,
GRAIMBOUVILLE,ECOLE ELEMENTAIRE HENRI BOULLEN,Elémentaire,130 ROUTE D ETAINHUS,,02 35 20 98 17,0760268D@ac-rouen.fr,0760268D,
GRAIMBOUVILLE,ECOLE MATERNELLE HENRI BOULLEN,Maternelle,130 ROUTE D ETAINHUS,,02 35 20 98 17,0760268D@ac-rouen.fr,0760268D,
GRAINVILLE-LA-TEINTURIERE,ECOLE ELEMENTAIRE CHARLES DE GAULLE,Elémentaire,2 RUE DES ECOLES,,02 35 97 07 29,0762367K@ac-rouen.fr,0762367K,
GRAINVILLE-LA-TEINTURIERE,ECOLE MATERNELLE CHARLES DE GAULLE,Maternelle,2 RUE DES ECOLES,,02 35 97 07 29,0762367K@ac-rouen.fr,0762367K,
GRAINVILLE-SUR-RY,<Sans nom> - ELEMENTAIRE,Elémentaire,72 RUE DES ECOLES,,02 35 23 26 24,0760448Z@ac-rouen.fr,0760448Z,
GRAINVILLE-YMAUVILLE,<Sans nom> - ELEMENTAIRE,Elémentaire,1 PLACE DE LA MAIRIE,,02 35 27 72 67,0761454T@ac-rouen.fr,0761454T,
GRAND-CAMP,ECOLE ELEMENTAIRE ANTOINE DE SAINT-EXUPERY,Elémentaire,VILLAGE,,02 35 31 63 42,0760736M@ac-rouen.fr,0760736M,
GRAND-CAMP,ECOLE MATERNELLE LES GEANTS,Maternelle,35 RUE DES ECOLES,,02 35 39 75 90,0762745W@ac-rouen.fr,0762745W,
GRAND-COURONNE,COLLEGE HENRI MATISSE,Collège,RUE DE SEELZE,Bakhta Belkacem ,02 35 67 69 59,0762080Y@ac-rouen.fr,0762080Y,
GRAND-COURONNE,COLLEGE JEAN RENOIR,Collège,RUE JEAN RENOIR,Onfroy Anne ,02 35 67 80 65,0762461M@ac-rouen.fr,0762461M,
GRAND-COURONNE,ECOLE ELEMENTAIRE FERDINAND BUISSON,Elémentaire,RUE FERDINAND BUISSON,Mme Le Rall,02 35 67 66 33,0763008G@ac-rouen.fr,0763008G,Serre Isabelle (isabelle.serre@ac-rouen.fr)
GRAND-COURONNE,ECOLE ELEMENTAIRE PABLO PICASSO,Elémentaire,RUE DE SEELZE,,02 35 67 66 47,0762235S@ac-rouen.fr,0762235S,
